FREQ,Frequency,BORROWERS_CTY,Borrowers' country,TC_BORROWERS,Borrowing sector,TC_LENDERS,Lending sector,VALUATION,Valuation method,UNIT_TYPE,Unit type,TC_ADJUST,Adjustment,COLLECTION,Collection Indicator,DECIMALS,Decimals,UNIT_MULT,Unit Multiplier,UNIT_MEASURE,Unit of measure,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,OBS_PRE_BREAK,OBS_CONF,Observation confidentiality
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q1,95.6,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q2,97.3,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q3,96.0,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q4,96.0,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q1,97.2,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q2,103.7,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q3,104.2,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q4,105.4,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q1,106.3,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q2,102.8,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q3,103.5,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q4,101.8,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q1,99.1,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q2,95.2,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q3,89.1,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q4,87.5,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q1,86.9,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q2,88.3,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q3,88.9,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q4,89.6,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q1,89.4,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q2,88.5,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q3,86.1,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q4,87.4,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q1,87.3,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q2,88.0,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q3,88.4,A,Normal value,,F,Free
Q,Quarterly,MY,Malaysia,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Malaysia - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q4,88.6,A,Normal value,,F,Free
